CIUDAD,LATITUD,LONGITUD
Madrid,40.394283,'-3.5423107
Madrid,40.394287,'-3.8329346
Madrid,40.39429,'-3.523291
Madrid,40.394295,'-3.5776136
Madrid,40.394318,'-3.629307
Madrid,40.39432,'-3.5394125
Madrid,40.394333,'-3.8329499
Madrid,40.39436,'-3.833019
Madrid,40.394386,'-3.5416958
Madrid,40.39439,'-3.5386572
Madrid,40.39439,'-3.538663
Madrid,40.394394,'-3.6279917
Madrid,40.394398,'-3.5229807
Madrid,40.3944,'-3.5573108
Madrid,40.39441,'-3.629256
Madrid,40.39443,'-3.5414393
Madrid,40.39443,'-3.8329937
Madrid,40.39446,'-3.6280034
Madrid,40.394466,'-3.8318322
Madrid,40.394474,'-3.8318312
Madrid,40.39448,'-3.8330164
Madrid,40.394493,'-3.5410552
Madrid,40.394497,'-3.5779383
Madrid,40.3945,'-3.5227005
Madrid,40.3945,'-3.833079
Madrid,40.394505,'-3.6292026
Madrid,40.394505,'-3.8318279
Madrid,40.394512,'-3.8318264
Madrid,40.394527,'-3.8330355
Madrid,40.394543,'-3.8318226
Madrid,40.39456,'-3.522532
Madrid,40.394566,'-3.540554
Madrid,40.39457,'-3.831818
Madrid,40.394573,'-3.629163
Madrid,40.39458,'-3.8318164
Madrid,40.394592,'-3.558842
Madrid,40.394592,'-3.831814
Madrid,40.394592,'-3.833062
Madrid,40.394596,'-3.628028
Madrid,40.394604,'-3.833118
Madrid,40.39461,'-3.629143
Madrid,40.394615,'-3.5578299
Madrid,40.394615,'-3.8318095
Madrid,40.394623,'-3.833075
Madrid,40.39464,'-3.5223312
Madrid,40.394646,'-3.5400155
Madrid,40.394653,'-3.8318017
Madrid,40.39469,'-3.629095
Madrid,40.39469,'-3.831793
Madrid,40.3947,'-3.8331585
Madrid,40.39472,'-3.5221257
Madrid,40.394722,'-3.8331125
Madrid,40.39473,'-3.8317835
Madrid,40.39474,'-3.5391476
Madrid,40.39474,'-3.6290646
Madrid,40.39476,'-3.57729
Madrid,40.394764,'-3.8317742
Madrid,40.394768,'-3.5220034
Madrid,40.394768,'-3.8317728
Madrid,40.394768,'-3.8317733
Madrid,40.39477,'-3.5387807
Madrid,40.39478,'-3.5772758
Madrid,40.394787,'-3.5264523
Madrid,40.394787,'-3.5378036
Madrid,40.394787,'-3.8331923
Madrid,40.394794,'-3.5379422
Madrid,40.394802,'-3.5267327
Madrid,40.394802,'-3.831762
Madrid,40.394817,'-3.537207
Madrid,40.394817,'-3.5382364
Madrid,40.394817,'-3.6280198
Madrid,40.39482,'-3.5271885
Madrid,40.39482,'-3.629013
Madrid,40.39482,'-3.831756
Madrid,40.39482,'-3.8331478
Madrid,40.39484,'-3.8317502
Madrid,40.39486,'-3.8331606
Madrid,40.394867,'-3.8332248
Madrid,40.39487,'-3.5258482
Madrid,40.39488,'-3.5584047
Madrid,40.39488,'-3.8317373
Madrid,40.3949,'-3.6280015
Madrid,40.394905,'-3.521599
Madrid,40.394913,'-3.5366817
Madrid,40.394913,'-3.8317237
Madrid,40.394917,'-3.8331807
Madrid,40.39493,'-3.6289444
Madrid,40.394936,'-3.577652
Madrid,40.394936,'-3.5776527
Madrid,40.394936,'-3.8332496
Madrid,40.394943,'-3.525076
Madrid,40.394943,'-3.577647
Madrid,40.39495,'-3.8317091
Madrid,40.39497,'-3.5248756
Madrid,40.394985,'-3.5365043
Madrid,40.394985,'-3.831694
Madrid,40.395,'-3.521191
Madrid,40.395004,'-3.6279783
Madrid,40.395016,'-3.8332117
Madrid,40.395023,'-3.5244405
Madrid,40.395023,'-3.8316777
Madrid,40.395023,'-3.8332837
Madrid,40.395035,'-3.527762
Madrid,40.39504,'-3.5200946
Madrid,40.39504,'-3.520095
Madrid,40.395042,'-3.520135
Madrid,40.395042,'-3.5201437
Madrid,40.39505,'-3.5202298
Madrid,40.395054,'-3.5207543
Madrid,40.395058,'-3.8316607
Madrid,40.395065,'-3.833225
Madrid,40.39507,'-3.5240781
Madrid,40.39507,'-3.831654
Madrid,40.395077,'-3.628857
Madrid,40.395084,'-3.523972
Madrid,40.39509,'-3.536254
Madrid,40.395092,'-3.5599103
Madrid,40.395092,'-3.8316429
Madrid,40.395096,'-3.8333142
Madrid,40.39512,'-3.8332403
Madrid,40.39513,'-3.8316245
Madrid,40.39515,'-3.5235221
Madrid,40.39515,'-3.831614
Madrid,40.395157,'-3.559007
Madrid,40.395164,'-3.831605
Madrid,40.395172,'-3.5233746
Madrid,40.395184,'-3.6279132
Madrid,40.39519,'-3.628792
Madrid,40.3952,'-3.831585
Madrid,40.395218,'-3.8315728
Madrid,40.395218,'-3.8332665
Madrid,40.395226,'-3.8333623
Madrid,40.395233,'-3.831564
Madrid,40.395237,'-3.559173
Madrid,40.395264,'-3.627885
Madrid,40.395267,'-3.8315423
Madrid,40.395275,'-3.5227258
Madrid,40.395275,'-3.8333836
Madrid,40.39528,'-3.52809
Madrid,40.39529,'-3.6287367
Madrid,40.3953,'-3.8315198
Madrid,40.395317,'-3.8332906
Madrid,40.395332,'-3.628711
Madrid,40.395336,'-3.7807148
Madrid,40.395336,'-3.8314965
Madrid,40.39534,'-3.8334088
Madrid,40.39535,'-3.833298
Madrid,40.395367,'-3.8314726
Madrid,40.39537,'-3.627843
Madrid,40.39537,'-3.83147
Madrid,40.395382,'-3.5594828
Madrid,40.395397,'-3.6278331
Madrid,40.3954,'-3.8314478
Madrid,40.395405,'-3.6278305
Madrid,40.395412,'-3.5605898
Madrid,40.395412,'-3.8334384
Madrid,40.395416,'-3.6286585
Madrid,40.395416,'-3.8333125
Madrid,40.395428,'-3.831428
Madrid,40.39543,'-3.8314223
Madrid,40.395447,'-3.8314102
Madrid,40.395454,'-3.5773466
Madrid,40.395462,'-3.8334596
Madrid,40.395466,'-3.5220041
Madrid,40.395466,'-3.6278074
Madrid,40.395466,'-3.831396
Madrid,40.395473,'-3.8334563
Madrid,40.39548,'-3.8313847
Madrid,40.395485,'-3.8333259
Madrid,40.39549,'-3.5282903
Madrid,40.395496,'-3.8313692
Madrid,40.3955,'-3.5357
Madrid,40.395504,'-3.8313627
Madrid,40.39552,'-3.8333323
Madrid,40.395527,'-3.6277614
Madrid,40.39553,'-3.8313415
Madrid,40.39555,'-3.8313234
Madrid,40.39556,'-3.8313131
Madrid,40.395565,'-3.6277323
Madrid,40.395573,'-3.5598917
Madrid,40.395576,'-3.8312964
Madrid,40.39559,'-3.831284
Madrid,40.395596,'-3.5767174
Madrid,40.395596,'-3.8333454
Madrid,40.395603,'-3.5609953
Madrid,40.395607,'-3.6285365
Madrid,40.395607,'-3.8312702
Madrid,40.39561,'-3.5214655
Madrid,40.39562,'-3.8333497
Madrid,40.395622,'-3.8312542
Madrid,40.395634,'-3.8333519
Madrid,40.395653,'-3.831224
Madrid,40.39567,'-3.5284
Madrid,40.39567,'-3.5320134
Madrid,40.395683,'-3.8311927
Madrid,40.395687,'-3.831186
Madrid,40.39571,'-3.831161
Madrid,40.39572,'-3.83115
Madrid,40.39572,'-3.8333647
Madrid,40.395737,'-3.6284535
Madrid,40.39574,'-3.5209775
Madrid,40.39574,'-3.8311286
Madrid,40.39576,'-3.8311062
Madrid,40.395767,'-3.5317075
Madrid,40.395767,'-3.8310955
Madrid,40.395775,'-3.5603302
Madrid,40.39578,'-3.8310826
Madrid,40.395786,'-3.528468
Madrid,40.395794,'-3.5284705
Madrid,40.395794,'-3.8310616
Madrid,40.395805,'-3.5315695
Madrid,40.395805,'-3.57719
Madrid,40.39581,'-3.5284772
Madrid,40.395813,'-3.5604124
Madrid,40.395824,'-3.8310273
Madrid,40.395824,'-3.8333776
Madrid,40.39583,'-3.5284834
Madrid,40.395836,'-3.5284858
Madrid,40.395836,'-3.7801092
Madrid,40.39584,'-3.5615
Madrid,40.39584,'-3.6283886
Madrid,40.39585,'-3.5205002
Madrid,40.39585,'-3.5771697
Madrid,40.39585,'-3.8309922
Madrid,40.39586,'-3.5284936
Madrid,40.395863,'-3.8309767
Madrid,40.395866,'-3.5284965
Madrid,40.395874,'-3.833383
Madrid,40.395878,'-3.8309567
Madrid,40.39588,'-3.5285013
Madrid,40.3959,'-3.627597
Madrid,40.395905,'-3.8309205
Madrid,40.39591,'-3.5285082
Madrid,40.39591,'-3.5312104
Madrid,40.39592,'-3.5771449
Madrid,40.395924,'-3.8333883
Madrid,40.395927,'-3.8308837
Madrid,40.39593,'-3.5285146
Madrid,40.395935,'-3.5349576
Madrid,40.395954,'-3.52852
Madrid,40.395954,'-3.5285203
Madrid,40.395954,'-3.5327578
Madrid,40.395954,'-3.818265
Madrid,40.395954,'-3.8308463
Madrid,40.395958,'-3.5199325
Madrid,40.395958,'-3.5285208
Madrid,40.39596,'-3.830835
Madrid,40.395977,'-3.8308084
Madrid,40.39598,'-3.5285258
Madrid,40.395992,'-3.528528
Madrid,40.395996,'-3.5764768
Madrid,40.396,'-3.8307748
Madrid,40.396004,'-3.5285306
Madrid,40.396004,'-3.830765
Madrid,40.396004,'-3.83077
Madrid,40.39602,'-3.833396
Madrid,40.396027,'-3.5285344
Madrid,40.396027,'-3.8307312
Madrid,40.396027,'-3.8333967
Madrid,40.39603,'-3.5285347
Madrid,40.396038,'-3.5285358
Madrid,40.39605,'-3.8306916
Madrid,40.396053,'-3.5285385
Madrid,40.396057,'-3.8306754
Madrid,40.396057,'-3.834162
Madrid,40.396072,'-3.8306515
Madrid,40.396076,'-3.6275268
Madrid,40.396076,'-3.6282327
Madrid,40.39608,'-3.5285416
Madrid,40.396084,'-3.5621464
Madrid,40.396084,'-3.830627
Madrid,40.396095,'-3.528543
Madrid,40.396095,'-3.830611
Madrid,40.3961,'-3.8305979
Madrid,40.396103,'-3.528544
Madrid,40.39611,'-3.5342932
Madrid,40.396114,'-3.528545
Madrid,40.396114,'-3.83057
Madrid,40.39613,'-3.528546
Madrid,40.39613,'-3.8334026
Madrid,40.396133,'-3.830533
Madrid,40.396133,'-3.8339787
Madrid,40.396137,'-3.5285466
Madrid,40.396137,'-3.5335393
Madrid,40.396137,'-3.8305285
Madrid,40.396152,'-3.5285475
Madrid,40.396156,'-3.8304863
Madrid,40.396156,'-3.8336148
Madrid,40.39616,'-3.5611458
Madrid,40.39617,'-3.5305793
Madrid,40.39617,'-3.8338094
Madrid,40.396175,'-3.8304439
Madrid,40.39618,'-3.5285485
Madrid,40.39618,'-3.5763545
Madrid,40.396183,'-3.8304305
Madrid,40.396194,'-3.5285485
Madrid,40.396194,'-3.8304012
Madrid,40.396202,'-3.5285487
Madrid,40.396202,'-3.577045
Madrid,40.396206,'-3.8303733
Madrid,40.39621,'-3.5624084
Madrid,40.396214,'-3.8303578
Madrid,40.396217,'-3.6281567
Madrid,40.39622,'-3.830338
Madrid,40.39623,'-3.5285485
Madrid,40.396233,'-3.561343
Madrid,40.396233,'-3.8303142
Madrid,40.396244,'-3.8302815
Madrid,40.396248,'-3.8302698
Madrid,40.396255,'-3.5285478
Madrid,40.396255,'-3.6274564
Madrid,40.396267,'-3.8302255
Madrid,40.39628,'-3.5285463
Madrid,40.396282,'-3.8301804
Madrid,40.396294,'-3.830154
Madrid,40.396297,'-3.8301353
Madrid,40.396305,'-3.5285444
Madrid,40.396305,'-3.8301148
Madrid,40.396313,'-3.8300896
Madrid,40.39632,'-3.6280994
Madrid,40.396324,'-3.8300567
Madrid,40.396328,'-3.5285418
Madrid,40.396328,'-3.8300438
Madrid,40.39633,'-3.8300383
Madrid,40.396343,'-3.8299975
Madrid,40.396347,'-3.8299751
Madrid,40.396355,'-3.528539
Madrid,40.396355,'-3.8299508
Madrid,40.396366,'-3.8193102
Madrid,40.396374,'-3.528536
Madrid,40.396378,'-3.5285354
Madrid,40.39638,'-3.5285347
Madrid,40.39638,'-3.8278174
Madrid,40.3964,'-3.8283262
Madrid,40.396404,'-3.528531
Madrid,40.396404,'-3.8269548
Madrid,40.39641,'-3.8287184
Madrid,40.39641,'-3.8289864
Madrid,40.396416,'-3.528529
Madrid,40.396427,'-3.5285265
Madrid,40.396435,'-3.5618715
Madrid,40.396442,'-3.5285232
Madrid,40.39645,'-3.5285213
Madrid,40.396458,'-3.826265
Madrid,40.396465,'-3.5285177
Madrid,40.396473,'-3.5761576
Madrid,40.396477,'-3.5285156
Madrid,40.396484,'-3.5285137
Madrid,40.3965,'-3.5285091
Madrid,40.396503,'-3.823145
Madrid,40.396507,'-3.8233168
Madrid,40.396507,'-3.825768
Madrid,40.396526,'-3.5285022
Madrid,40.39653,'-3.8229373
Madrid,40.396553,'-3.6273355
Madrid,40.396553,'-3.8239217
Madrid,40.396564,'-3.8245394
Madrid,40.39657,'-3.8253067
Madrid,40.396576,'-3.8225944
Madrid,40.396576,'-3.8248398
Madrid,40.396584,'-3.5632148
Madrid,40.396618,'-3.8206625
Madrid,40.39662,'-3.8214855
Madrid,40.396626,'-3.5622597
Madrid,40.396626,'-3.8223188
Madrid,40.396645,'-3.821902
Madrid,40.39666,'-3.5299466
Madrid,40.39668,'-3.528444
Madrid,40.396683,'-3.57682
Madrid,40.396687,'-3.6278534
Madrid,40.39671,'-3.563447
Madrid,40.396717,'-3.5298972
Madrid,40.39675,'-3.62781
Madrid,40.39676,'-3.529863
Madrid,40.396805,'-3.576752
Madrid,40.39681,'-3.575851
Madrid,40.396847,'-3.779675
Madrid,40.39685,'-3.5283787
Madrid,40.396854,'-3.627215
Madrid,40.396862,'-3.5297825
Madrid,40.39689,'-3.5297623
Madrid,40.396896,'-3.5757809
Madrid,40.396896,'-3.627198
Madrid,40.396908,'-3.5638156
Madrid,40.396923,'-3.5297337
Madrid,40.39694,'-3.576677
Madrid,40.396976,'-3.5628066
Madrid,40.397015,'-3.5296643
Madrid,40.39706,'-3.6271353
Madrid,40.397137,'-3.5755804
Madrid,40.397144,'-3.5295687
Madrid,40.397167,'-3.5295527
Madrid,40.39718,'-3.5282478
Madrid,40.397232,'-3.564374
Madrid,40.397247,'-3.627072
Madrid,40.397274,'-3.5294762
Madrid,40.397343,'-3.5294287
Madrid,40.39736,'-3.5649438
Madrid,40.397408,'-3.5293863
Madrid,40.397423,'-3.57641
Madrid,40.397427,'-3.565231
Madrid,40.39743,'-3.6270092
Madrid,40.397446,'-3.575388
Madrid,40.397453,'-3.6274421
Madrid,40.397503,'-3.5281098
Madrid,40.39751,'-3.5293174
Madrid,40.39752,'-3.528103
Madrid,40.397537,'-3.5292993
Madrid,40.397552,'-3.5753207
Madrid,40.397575,'-3.627391
Madrid,40.397594,'-3.5280712
Madrid,40.39761,'-3.5292547
Madrid,40.39762,'-3.5280619
Madrid,40.397655,'-3.7781136
Madrid,40.397675,'-3.5292149
Madrid,40.39769,'-3.528035
Madrid,40.397705,'-3.5752206
Madrid,40.397728,'-3.6269224
Madrid,40.397736,'-3.5196185
Madrid,40.39774,'-3.5280173
Madrid,40.39774,'-3.529166
Madrid,40.39778,'-3.5762057
Madrid,40.397785,'-3.5280006
Madrid,40.397797,'-3.5291255
Madrid,40.397804,'-3.5761933
Madrid,40.397808,'-3.5291185
Madrid,40.39784,'-3.6272862
Madrid,40.397842,'-3.5194974
Madrid,40.397854,'-3.5195978
Madrid,40.39787,'-3.519495
Madrid,40.397877,'-3.5290728
Madrid,40.39788,'-3.5279684
Madrid,40.3979,'-3.5194929
Madrid,40.3979,'-3.626866
Madrid,40.397923,'-3.5290422
Madrid,40.39794,'-3.5194857
Madrid,40.397945,'-3.5290284
Madrid,40.397953,'-3.575059
Madrid,40.397976,'-3.5279381
Madrid,40.397984,'-3.5194747
Madrid,40.398006,'-3.6272292
Madrid,40.398014,'-3.5289855
Madrid,40.398037,'-3.5194602
Madrid,40.398045,'-3.5677087
Madrid,40.398045,'-3.7781086
Madrid,40.398052,'-3.574979
Madrid,40.398064,'-3.528955
Madrid,40.39807,'-3.52791
Madrid,40.398083,'-3.5289443
Madrid,40.39809,'-3.5194445
Madrid,40.3981,'-3.5279014
Madrid,40.39812,'-3.574923
Madrid,40.39812,'-3.5760143
Madrid,40.398132,'-3.6267953
Madrid,40.398148,'-3.5194237
Madrid,40.398155,'-3.5289044
Madrid,40.398167,'-3.527884
Madrid,40.39817,'-3.6271796
Madrid,40.398205,'-3.5193992
Madrid,40.39821,'-3.5288742
Madrid,40.398224,'-3.5288663
Madrid,40.398254,'-3.5748029
Madrid,40.398254,'-3.626764
Madrid,40.398262,'-3.5278602
Madrid,40.398266,'-3.519376
Madrid,40.39828,'-3.5278556
Madrid,40.39829,'-3.564801
Madrid,40.398296,'-3.5288296
Madrid,40.398354,'-3.5193343
Madrid,40.398357,'-3.5278385
Madrid,40.39837,'-3.5287945
Madrid,40.39843,'-3.5193036
Madrid,40.398434,'-3.627111
Madrid,40.39844,'-3.5287611
Madrid,40.398453,'-3.626712
Madrid,40.398457,'-3.527819
Madrid,40.398487,'-3.6270971
Madrid,40.3985,'-3.5278113
Madrid,40.398502,'-3.5758383
Madrid,40.398514,'-3.5287292
Madrid,40.398514,'-3.52873
Madrid,40.39852,'-3.5192633
Madrid,40.398525,'-3.568356
Madrid,40.398537,'-3.5744953
Madrid,40.398552,'-3.5278013
Madrid,40.398552,'-3.5744796
Madrid,40.398586,'-3.5286992
Madrid,40.398598,'-3.5286946
Madrid,40.398605,'-3.519224
Madrid,40.39864,'-3.5277874
Madrid,40.39864,'-3.62706
Madrid,40.398647,'-3.5743525
Madrid,40.39865,'-3.527786
Madrid,40.39866,'-3.5286705
Madrid,40.39866,'-3.6266603
Madrid,40.398674,'-3.626657
Madrid,40.39869,'-3.5191846
Madrid,40.398712,'-3.5757802
Madrid,40.398735,'-3.5286436
Madrid,40.398746,'-3.6270337
Madrid,40.398766,'-3.5277731
Madrid,40.398766,'-3.627029
Madrid,40.398808,'-3.528618
Madrid,40.398823,'-3.5191245
Madrid,40.398846,'-3.6266158
Madrid,40.398857,'-3.5740454
Madrid,40.398865,'-3.565679
Madrid,40.398876,'-3.5286016
Madrid,40.39888,'-3.527763
Madrid,40.398888,'-3.627001
Madrid,40.3989,'-3.626604
Madrid,40.398907,'-3.5657551
Madrid,40.39892,'-3.5277605
Madrid,40.398937,'-3.5285876
Madrid,40.398937,'-3.575755
Madrid,40.39897,'-3.5190547
Madrid,40.398975,'-3.5738273
Madrid,40.398987,'-3.6269782
Madrid,40.398994,'-3.5277553
Madrid,40.399,'-3.5285738
Madrid,40.399017,'-3.569015
Madrid,40.399025,'-3.5737107
Madrid,40.39903,'-3.6265757
Madrid,40.39903,'-3.6269684
Madrid,40.399048,'-3.5190203
Madrid,40.39905,'-3.5691068
Madrid,40.399063,'-3.5285597
Madrid,40.39911,'-3.5277503
Madrid,40.39911,'-3.6265578
Madrid,40.39912,'-3.52775
Madrid,40.399128,'-3.5734804
Madrid,40.399136,'-3.7776504
Madrid,40.39914,'-3.566187
Madrid,40.399178,'-3.5694597
Madrid,40.399193,'-3.5285347
Madrid,40.399193,'-3.6265395
Madrid,40.399223,'-3.5277479
Madrid,40.399235,'-3.6269238
Madrid,40.399258,'-3.5757835
Madrid,40.39926,'-3.5189235
Madrid,40.399292,'-3.575791
Madrid,40.3993,'-3.5696983
Madrid,40.3993,'-3.57303
Madrid,40.399303,'-3.5285158
Madrid,40.399303,'-3.5730176
Madrid,40.399315,'-3.5729883
Madrid,40.39932,'-3.5285127
Madrid,40.399338,'-3.527748
Madrid,40.39935,'-3.5285082
Madrid,40.399353,'-3.5698023
Madrid,40.399433,'-3.5726964
Madrid,40.399433,'-3.5758328
Madrid,40.39945,'-3.5284934
Madrid,40.399452,'-3.5277507
Madrid,40.39948,'-3.5188215
Madrid,40.399483,'-3.5701256
Madrid,40.399483,'-3.6264763
Madrid,40.399494,'-3.5277529
Madrid,40.3995,'-3.572479
Madrid,40.399513,'-3.5284853
Madrid,40.399525,'-3.5670497
Madrid,40.399544,'-3.626463
Madrid,40.39956,'-3.5703762
Madrid,40.399567,'-3.5277562
Madrid,40.399567,'-3.5722744
Madrid,40.399574,'-3.570442
Madrid,40.39958,'-3.5284767
Madrid,40.399582,'-3.575894
Madrid,40.399593,'-3.518765
Madrid,40.399605,'-3.5673437
Madrid,40.39961,'-3.6268442
Madrid,40.39962,'-3.5706534
Madrid,40.399647,'-3.5708237
Madrid,40.39965,'-3.571823
Madrid,40.399654,'-3.5708635
Madrid,40.399662,'-3.5710013
Madrid,40.399673,'-3.5277636
Madrid,40.399673,'-3.5759385
Madrid,40.399677,'-3.6268296
Madrid,40.39968,'-3.5713382
Madrid,40.399685,'-3.5277643
Madrid,40.399704,'-3.527766
Madrid,40.399708,'-3.5284631
Madrid,40.39971,'-3.5187123
Madrid,40.399715,'-3.6264246
Madrid,40.39974,'-3.5284607
Madrid,40.399742,'-3.5759716
Madrid,40.399796,'-3.626407
Madrid,40.39981,'-3.527775
Madrid,40.399822,'-3.5186696
Madrid,40.399822,'-3.568117
Madrid,40.399837,'-3.5284524
Madrid,40.399837,'-3.6267958
Madrid,40.39988,'-3.5186489
Madrid,40.39989,'-3.6263862
Madrid,40.399902,'-3.527781
Madrid,40.399937,'-3.5277832
Madrid,40.39997,'-3.5186133
Madrid,40.399975,'-3.6263683
Madrid,40.39999,'-3.5761092
Madrid,40.399994,'-3.626762
Madrid,40.399998,'-3.6267612
Madrid,40.40003,'-3.6263573
Madrid,40.400063,'-3.5277882
Madrid,40.400085,'-3.5284266
Madrid,40.40009,'-3.775853
Madrid,40.400097,'-3.6267397
Madrid,40.400112,'-3.5185595
Madrid,40.400135,'-3.576188
Madrid,40.40015,'-3.6267276
Madrid,40.40019,'-3.5277905
Madrid,40.400196,'-3.6267178
Madrid,40.40022,'-3.5277905
Madrid,40.40028,'-3.6263025
Madrid,40.40029,'-3.5185072
Madrid,40.40029,'-3.5692532
Madrid,40.400307,'-3.6266935
Madrid,40.400307,'-3.7745595
Madrid,40.400314,'-3.77456
Madrid,40.40032,'-3.5277903
Madrid,40.400333,'-3.528396
Madrid,40.400333,'-3.6266875
Madrid,40.400337,'-3.576296
Madrid,40.40038,'-3.7745624
Madrid,40.400414,'-3.576337
Madrid,40.400433,'-3.5184698
Madrid,40.400444,'-3.527787
Madrid,40.40046,'-3.5694969
Madrid,40.40048,'-3.6262567
Madrid,40.400528,'-3.6266448
Madrid,40.400547,'-3.6262403
Madrid,40.40056,'-3.7745404
Madrid,40.400566,'-3.6266353
Madrid,40.40057,'-3.527781
Madrid,40.400578,'-3.5764158
Madrid,40.40058,'-3.5283597
Madrid,40.400593,'-3.5184247
Madrid,40.4006,'-3.569665
Madrid,40.400623,'-3.626622
Madrid,40.40067,'-3.5764565
Madrid,40.400677,'-3.6262095
Madrid,40.400696,'-3.5277722
Madrid,40.400696,'-3.6266046
Madrid,40.400734,'-3.5698009
Madrid,40.400745,'-3.6265922
Madrid,40.400753,'-3.5183823
Madrid,40.40076,'-3.5764987
Madrid,40.400787,'-3.6261835
Madrid,40.40082,'-3.5277605
Madrid,40.40083,'-3.5283186
Madrid,40.400837,'-3.6265693
Madrid,40.400898,'-3.5283055
Madrid,40.400906,'-3.527751
Madrid,40.400925,'-3.51834
Madrid,40.400925,'-3.626149
Madrid,40.400925,'-3.6265466
Madrid,40.400948,'-3.527746
Madrid,40.400963,'-3.5277436
Madrid,40.400997,'-3.5700076
Madrid,40.401012,'-3.6261249
Madrid,40.401073,'-3.5282724
Madrid,40.401093,'-3.6261039
Madrid,40.40113,'-3.5182831
Madrid,40.40114,'-3.6264925
Madrid,40.40115,'-3.527713
Madrid,40.401196,'-3.7744546
Madrid,40.40121,'-3.5282443
Madrid,40.401222,'-3.5701332
Madrid,40.401234,'-3.6260605
Madrid,40.401245,'-3.5276952
Madrid,40.401253,'-3.6264644
Madrid,40.401318,'-3.6264484
Madrid,40.40132,'-3.528221
Madrid,40.40133,'-3.5182333
Madrid,40.40135,'-3.6264403
Madrid,40.401352,'-3.5276756
Madrid,40.401367,'-3.5765717
Madrid,40.401398,'-3.5701988
Madrid,40.401447,'-3.6259952
Madrid,40.40147,'-3.6264036
Madrid,40.401478,'-3.5182035
Madrid,40.40152,'-3.5281837
Madrid,40.40152,'-3.6259723
Madrid,40.401524,'-3.527639
Madrid,40.401535,'-3.626386
Madrid,40.40155,'-3.5276334
Madrid,40.401566,'-3.5702498
Madrid,40.401573,'-3.625955
Madrid,40.40158,'-3.5276265
Madrid,40.4016,'-3.7744038
Madrid,40.40162,'-3.51818
Madrid,40.401665,'-3.5281537
Madrid,40.401665,'-3.5702796
Madrid,40.40167,'-3.6263473
Madrid,40.40172,'-3.5281422
Madrid,40.40175,'-3.5181577
Madrid,40.40175,'-3.5275867
Madrid,40.401787,'-3.5766182
Madrid,40.4018,'-3.5703204
Madrid,40.401836,'-3.6258621
Madrid,40.401844,'-3.5181499
Madrid,40.40186,'-3.6262858
Madrid,40.40188,'-3.5275538
Madrid,40.401917,'-3.528097
Madrid,40.401947,'-3.5275357
Madrid,40.40195,'-3.6258192
Madrid,40.40196,'-3.5181315
Madrid,40.401962,'-3.5703704
Madrid,40.402016,'-3.6257956
Madrid,40.402042,'-3.6262264
Madrid,40.402046,'-3.5181258
Madrid,40.40209,'-3.6257672
Madrid,40.402092,'-3.570412
Madrid,40.402103,'-3.6262064
Madrid,40.402107,'-3.7743428
Madrid,40.40211,'-3.5280488
Madrid,40.402115,'-3.5280473
Madrid,40.40214,'-3.5181265
Madrid,40.402145,'-3.5274801
Madrid,40.402184,'-3.5766673
Madrid,40.40225,'-3.5181293
Madrid,40.402256,'-3.6261535
Madrid,40.402267,'-3.5766778
Madrid,40.402267,'-3.6256952
Madrid,40.40228,'-3.6261454
Madrid,40.402287,'-3.6256876
Madrid,40.402313,'-3.527994
Madrid,40.40233,'-3.5704854
Madrid,40.40234,'-3.5274198
Madrid,40.402397,'-3.518137
Madrid,40.402405,'-3.626096
Madrid,40.402462,'-3.6256144
Madrid,40.402477,'-3.5279458
Madrid,40.402504,'-3.5181398
Madrid,40.402508,'-3.527369
Madrid,40.402508,'-3.5279362
Madrid,40.402508,'-3.626057
Madrid,40.402527,'-3.7747917
Madrid,40.40254,'-3.5279272
Madrid,40.402573,'-3.5767746
Madrid,40.402588,'-3.5273428
Madrid,40.4026,'-3.518143
Madrid,40.402664,'-3.6255095
Madrid,40.402676,'-3.5273144
Madrid,40.402683,'-3.77496
Madrid,40.4027,'-3.5706031
Madrid,40.402702,'-3.5278745
Madrid,40.402718,'-3.5181522
